,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn
1603,대전광역시,대전,유성구,서남부주유소,대전 유성구 유성대로 44 (원내동),대전 유성구 유성대로 44 ,GS칼텍스,Y,Y,N,N,N
1604,대전광역시,대전,유성구,지에스칼텍스(주)유성온천주유소,대전 유성구 도안대로 583 (봉명동),대전 유성구 도안대로 583 ,GS칼텍스,Y,Y,Y,Y,N
1605,대전광역시,대전,유성구,유성IC주유소,대전 유성구 현충원로 545,대전 유성구 현충원로 545,GS칼텍스,Y,Y,N,N,N
1606,대전광역시,대전,유성구,신성주유소,대전 유성구 가정북로 163,대전 유성구 가정북로 163,GS칼텍스,Y,Y,N,N,N
1607,대전광역시,대전,유성구,현대오일뱅크㈜직영 세종관문셀프주유소,대전 유성구 북유성대로 288 (하기동),대전 유성구 북유성대로 288 ,현대오일뱅크,Y,Y,N,N,N
1608,대전광역시,대전,유성구,지에스칼텍스(주)충대앞주유소,대전 유성구 대학로 85 (궁동),대전 유성구 대학로 85 ,GS칼텍스,Y,Y,N,N,N
1609,대전광역시,대전,유성구,(주)하나주유소,대전 유성구 유성대로 1127 (하기동),대전 유성구 유성대로 1127 ,현대오일뱅크,N,Y,N,N,N
1610,대전광역시,대전,유성구,지에스칼텍스(주)원내동주유소,대전 유성구 유성대로 6 (원내동),대전 유성구 유성대로 6 ,GS칼텍스,Y,Y,N,N,N
1611,대전광역시,대전,유성구,지에스칼텍스(주)한빛주유소,대전 유성구 엑스포로 315,대전 유성구 엑스포로 315,GS칼텍스,Y,Y,N,N,N
1612,대전광역시,대전,유성구,지에스칼텍스(주)21세기주유소,대전 유성구 유성대로 845,대전 유성구 유성대로 845,GS칼텍스,Y,Y,N,N,N
1613,대전광역시,대전,유성구,지에스칼텍스(주)화암주유소,대전 유성구 대덕대로 887  (화암동),대전 유성구 대덕대로 887  ,GS칼텍스,Y,Y,N,N,N
1614,대전광역시,대전,유성구,(주)황제주유소,대전 유성구 대덕대로 934 (화암동),대전 유성구 대덕대로 934 ,SK에너지,Y,Y,Y,Y,Y
1615,대전광역시,대전,유성구,SK에너지(주) 대전선경주유소,대전 유성구 유성대로 1647,대전 유성구 유성대로 1647,SK에너지,Y,Y,Y,N,N
1616,대전광역시,대전,유성구,현대오일뱅크㈜직영 진잠셀프주유소,대전 유성구 계백로 899 (원내동),대전 유성구 계백로 899 ,현대오일뱅크,Y,Y,N,N,Y
1617,대전광역시,대전,유성구,현대오일뱅크 송강주유소,대전 유성구 대덕대로 1131 (송강동),대전 유성구 대덕대로 1131 ,현대오일뱅크,N,Y,N,N,N
1618,대전광역시,대전,유성구,현대오일뱅크㈜직영 첨단주유소,대전 유성구 가정로 27,대전 유성구 가정로 27,현대오일뱅크,N,Y,N,N,N
1619,대전광역시,대전,유성구,현대오일뱅크㈜직영 노은주유소,대전 유성구 노은동로 79,대전 유성구 노은동로 79,현대오일뱅크,N,Y,Y,Y,N
1620,대전광역시,대전,유성구,동일석유(주)테크노밸리주유소(self),대전 유성구 테크노중앙로 139 (용산동),대전 유성구 테크노중앙로 139 ,SK에너지,Y,Y,Y,N,N
1621,대전광역시,대전,유성구,한밭대앞Self주유소,대전 유성구 학하서로 111 (덕명동),대전 유성구 학하서로 111 ,S-OIL,Y,Y,N,N,Y
1622,대전광역시,대전,유성구,예성주유소,대전광역시 유성구  도안동로 488,대전광역시 유성구  도안동로 488,SK에너지,Y,Y,Y,N,N
1623,대전광역시,대전,유성구,GS북유성IC주유소,대전 유성구 북유성대로 408 (외삼동),대전 유성구 북유성대로 408 ,GS칼텍스,Y,Y,N,N,N
1624,대전광역시,대전,유성구,(주)구암상사주유소,대전 유성구 유성대로654번길 32 (구암동),대전 유성구 유성대로654번길 32 ,GS칼텍스,N,Y,N,N,N
1625,대전광역시,대전,유성구,(주)학하 학하셀프주유소,대전 유성구 학하로 189 (복용동),대전 유성구 학하로 189 ,SK에너지,Y,Y,N,N,Y
1626,대전광역시,대전,유성구,진성주유소,대전 유성구 북유성대로 155 (지족동),대전 유성구 북유성대로 155 ,S-OIL,Y,Y,N,Y,N
1627,대전광역시,대전,유성구,GS사이언스 주유소,대전 유성구 대덕대로 539 (가정동),대전 유성구 대덕대로 539 ,GS칼텍스,Y,Y,N,N,N
1628,대전광역시,대전,유성구,계룡주유소,대전 유성구 현충원로 177 (갑동),대전 유성구 현충원로 177 ,S-OIL,N,Y,N,N,N
1629,대전광역시,대전,중구,천지인주유소,대전 중구 대종로 44 (옥계동),대전 중구 대종로 44 ,자가상표,Y,Y,N,N,Y
1630,대전광역시,대전,중구,진성주유소,대전 중구 대종로 122 (호동),대전 중구 대종로 122 ,SK에너지,Y,Y,N,N,N
1631,대전광역시,대전,중구,명성셀프주유소,대전 중구 대종로 103 (옥계동),대전 중구 대종로 103 ,현대오일뱅크,Y,Y,N,N,Y
1632,대전광역시,대전,중구,(주)버드내주유소,대전 중구 계백로 1520 (유천동),대전 중구 계백로 1520 ,현대오일뱅크,Y,Y,N,N,N
1633,대전광역시,대전,중구,(주)석교주유소,대전 중구 대종로 207 (석교동),대전 중구 대종로 207 ,SK에너지,Y,Y,N,N,N
1634,대전광역시,대전,중구,중앙주유소,대전 중구 대종로 558 (선화동),대전 중구 대종로 558 ,S-OIL,Y,Y,N,N,N
1635,대전광역시,대전,중구,(주)에너비즈삼성주유소,대전 중구 계룡로 778 (오류동),대전 중구 계룡로 778 ,S-OIL,Y,Y,N,N,Y
1636,대전광역시,대전,중구,(주)제트 동서로주유소,대전 중구 동서대로 1293 (오류동),대전 중구 동서대로 1293 ,현대오일뱅크,Y,Y,Y,N,N
1637,대전광역시,대전,중구,안영셀프주유소,대전 중구 대둔산로 241 (안영동),대전 중구 대둔산로 241 ,현대오일뱅크,Y,Y,N,N,N
1638,대전광역시,대전,중구,행복가득주유소,대전광역시 중구 보문산로 86(산성동),대전광역시 중구 보문산로 86,현대오일뱅크,Y,Y,N,Y,N
1639,대전광역시,대전,중구,(주)농협대전유통 하나로주유소,대전 중구 대둔산로199번길 43,대전 중구 대둔산로199번길 43,NH-OIL,Y,Y,Y,N,N
1640,대전광역시,대전,중구,지에스칼텍스㈜ 대양주유소,대전 중구 우암로 4,대전 중구 우암로 4,GS칼텍스,Y,Y,Y,N,N
1641,대전광역시,대전,중구,(주)메이저플러스 명품주유소,대전 중구 보문로 301 (선화동),대전 중구 보문로 301 ,현대오일뱅크,Y,Y,Y,N,N
1642,대전광역시,대전,중구,서대전농협주유소,대전 중구 계백로 1555 (유천동),대전 중구 계백로 1555 ,SK에너지,Y,Y,N,N,N
1643,대전광역시,대전,중구,대흥쟈이주유소,대전 중구 대흥로 132 (대흥동),대전 중구 대흥로 132 ,현대오일뱅크,Y,Y,N,N,Y
1644,대전광역시,대전,중구,소망주유소,대전 중구 보문산로 307 (문화동),대전 중구 보문산로 307 ,GS칼텍스,Y,Y,N,N,N
1645,대전광역시,대전,광역시,도서관주유소,대전 광역시 중구 보문산로 353,대전 광역시 중구 보문산로 353,현대오일뱅크,Y,Y,N,N,N
1646,대전광역시,대전,중구,동물원주유소,대전 중구 대둔산로 270 (사정동),대전 중구 대둔산로 270 ,SK에너지,Y,Y,Y,N,N
1647,대전광역시,대전,중구,현대오일뱅크㈜직영 중앙로셀프주유소,대전 중구 중앙로 64 (대흥동),대전 중구 중앙로 64 ,현대오일뱅크,Y,Y,Y,N,N
1648,대전광역시,대전,중구,안영IC주유소,대전 중구 대둔산로 188 (안영동),대전 중구 대둔산로 188 ,GS칼텍스,Y,Y,N,N,N
1649,대전광역시,대전,중구,(주)엔티네트웍스 오월드주유소,대전 중구 대둔산로 359 (사정동),대전 중구 대둔산로 359 ,S-OIL,Y,Y,N,N,N
1650,대전광역시,대전,중구,(주)행운에너지,대전 중구 보문로 117,대전 중구 보문로 117,S-OIL,Y,Y,N,N,N
1651,대전광역시,대전,중구,현대오일뱅크(주) 충무주유소,대전 중구 충무로 141 (부사동),대전 중구 충무로 141 ,현대오일뱅크,N,Y,N,N,N
1652,대전광역시,대전,중구,(주)봉봉 주유소,대전 중구  대둔산로 491 (산성동),대전 중구  대둔산로 491 ,S-OIL,Y,Y,Y,N,N
1653,대전광역시,대전,중구,삼육주유소,대전 중구 대전천서로 757 (중촌동),대전 중구 대전천서로 757 ,SK에너지,Y,Y,Y,N,N
1654,대전광역시,대전,중구,현대오일뱅크㈜직영 중촌셀프주유소,대전 중구 동서대로 1434 (선화동),대전 중구 동서대로 1434 ,현대오일뱅크,Y,Y,N,N,N
1655,대전광역시,대전,중구,영광주유소,대전 중구 문화로 95 (유천동),대전 중구 문화로 95 ,SK에너지,N,Y,Y,N,N
1656,서울특별시,서울,구로구,(주)한미석유구로그린주유소,서울 구로구 구로중앙로 76 (구로동),서울 구로구 구로중앙로 76 ,GS칼텍스,Y,Y,Y,N,N
1657,서울특별시,서울,구로구,구인주유소,서울 구로구 경인로 558 (구로동),서울 구로구 경인로 558 ,SK에너지,N,Y,Y,N,N
1658,서울특별시,서울,구로구,서울석유(주)풀페이주유소,서울 구로구 경인로 41 (온수동),서울 구로구 경인로 41 ,SK에너지,N,Y,N,Y,Y
1659,서울특별시,서울,구로구,항동주유소,서울 구로구 서해안로 2154 (항동),서울 구로구 서해안로 2154 ,S-OIL,Y,Y,N,N,N
1660,서울특별시,서울,구로구,근린공원주유소,서울 구로구 고척로 199 (고척동),서울 구로구 고척로 199 ,S-OIL,N,Y,N,N,N
1661,서울특별시,서울,구로구,(주)새서울석유 대원셀프주유소,서울 구로구 개봉로 7,서울 구로구 개봉로 7,현대오일뱅크,Y,Y,N,N,N
1662,서울특별시,서울,구로구,신성주유소,서울 구로구 구로동로 187 (구로제2동),서울 구로구 구로동로 187 ,현대오일뱅크,Y,Y,N,N,N
1663,서울특별시,서울,구로구, 현대오일뱅크㈜직영 구로셀프주유소,서울 구로구 시흥대로 531,서울 구로구 시흥대로 531,현대오일뱅크,Y,Y,Y,N,Y
1664,서울특별시,서울,구로구,개봉주유소,서울 구로구 고척로 115 (개봉동),서울 구로구 고척로 115 ,현대오일뱅크,Y,Y,N,N,N
1665,서울특별시,서울,구로구,동선주유소,서울 구로구 경인로 150 (오류동),서울 구로구 경인로 150 ,GS칼텍스,N,Y,N,N,N
1666,서울특별시,서울,구로구,현대오일뱅크㈜직영 신오류주유소,서울 구로구 경인로 161 (오류동),서울 구로구 경인로 161 ,현대오일뱅크,N,Y,Y,Y,N
1667,서울특별시,서울,구로구,정은주유소,서울 구로구 경인로 407 (고척동),서울 구로구 경인로 407 ,현대오일뱅크,N,Y,Y,N,N
1668,서울특별시,서울,구로구,SK구로주유소,서울 구로구 구일로 94 (구로동),서울 구로구 구일로 94 ,SK에너지,N,Y,N,N,N
1669,서울특별시,서울,구로구,SK에너지(주)직영 개봉동주유소,서울 구로구 경인로 290 (개봉동),서울 구로구 경인로 290 ,SK에너지,N,Y,N,N,N
1670,서울특별시,부산,금정구,현대오일뱅크(주)직영 금사주유소,부산 금정구 반송로 420 (금사동),부산 금정구 반송로 420 ,현대오일뱅크,Y,Y,N,N,N
1671,서울특별시,서울,구로구,현대오일뱅크(주)직영 신구로주유소,서울 구로구 가마산로 293 (구로동),서울 구로구 가마산로 293 ,현대오일뱅크,N,Y,N,N,N
1672,울산광역시,울산,남구,강변주유소,울산 남구 남산로 17 (무거동),울산 남구 남산로 17 ,자가상표,Y,Y,N,N,N
1673,울산광역시,울산,남구,광신직영(흥부셀프),울산 남구 월평로 152 (신정동),울산 남구 월평로 152 ,자가상표,Y,Y,N,N,N
1674,울산광역시,울산,남구,강남셀프주유소,울산 남구 남산로 322,울산 남구 남산로 322,SK에너지,Y,Y,N,N,N
1675,울산광역시,울산,남구,대천주유소,울산 남구 무거동 남산로 221,울산 남구 무거동 남산로 221,S-OIL,Y,Y,N,Y,Y
1676,울산광역시,울산,남구,태화강셀프주유소,울산 남구 남산로 249 (신정동),울산 남구 남산로 249 ,SK에너지,Y,Y,N,N,N
1677,울산광역시,울산,남구,내트럭(주)울산사업소,울산 남구 산업로 100,울산 남구 산업로 100,SK에너지,N,Y,Y,Y,Y
1678,울산광역시,울산,남구,한진주유소,울산 남구 월평로 141 (신정동),울산 남구 월평로 141 ,SK에너지,Y,Y,Y,N,N
1679,울산광역시,울산,남구,동방석유(주)직영 보광주유소,울산광역시 남구  돋질로 117 (신정3동),울산광역시 남구  돋질로 117 ,SK에너지,Y,Y,N,N,Y
1680,울산광역시,울산,남구,㈜좋은기름나라 상개주유소,울산 남구 산업로 92 (상개동),울산 남구 산업로 92 ,S-OIL,Y,Y,Y,Y,Y
1681,울산광역시,울산,남구,아름다운주유소,울산 남구 번영로 76 (달동),울산 남구 번영로 76 ,SK에너지,Y,Y,N,N,N
1682,울산광역시,울산,남구,SK두왕로주유소,울산 남구 두왕로 59 (두왕동),울산 남구 두왕로 59 ,SK에너지,N,Y,N,N,Y
1683,울산광역시,울산,남구,(주)일광주유소,울산광역시 남구  산업로 93 (상개동),울산광역시 남구  산업로 93 ,GS칼텍스,Y,Y,N,N,N
1684,울산광역시,울산,남구,은월주유소,울산 남구 봉월로 107 (신정동),울산 남구 봉월로 107 ,SK에너지,Y,Y,N,N,N
1685,울산광역시,울산,남구,효암알뜰주유소,울산 남구 두왕로 74 (선암동),울산 남구 두왕로 74 ,알뜰주유소,Y,Y,N,N,N
1686,울산광역시,울산,남구,동신주유소,울산 남구 월평로 201 (삼산동),울산 남구 월평로 201 ,SK에너지,Y,Y,N,N,N
1687,울산광역시,울산,남구,즐거운주유소,울산 남구 월평로 229 (삼산동),울산 남구 월평로 229 ,SK에너지,Y,Y,N,N,N
1688,울산광역시,울산,남구,동원주유소,울산 남구 남부순환도로 5 (무거동),울산 남구 남부순환도로 5 ,SK에너지,Y,Y,N,N,Y
1689,울산광역시,울산,남구,구도일주유소동운,울산 남구 화합로 202 (삼산동),울산 남구 화합로 202 ,S-OIL,Y,Y,N,N,N
1690,울산광역시,울산,남구,삼일주유소,울산 남구 대학로 41 (무거동),울산 남구 대학로 41 ,S-OIL,Y,Y,N,N,N
1691,울산광역시,울산,남구,(주)좋은기름나라 금강주유소지점,울산 남구 상개로 214 (상개동),울산 남구 상개로 214 ,S-OIL,Y,Y,N,Y,Y
1692,울산광역시,울산,남구,지에스칼텍스(주)다운타운주유소,울산광역시 남구 화합로 61,울산광역시 남구 화합로 61,GS칼텍스,Y,Y,N,N,N
1693,울산광역시,울산,남구,대양석유(주)남울산주유소,울산 남구 꽃대나리로 105 (삼산동),울산 남구 꽃대나리로 105 ,SK에너지,Y,Y,N,N,N
1694,울산광역시,울산,남구,세일석유(주)오성주유소,울산 남구 산업로 663 (삼산동),울산 남구 산업로 663 ,S-OIL,N,Y,N,N,N
1695,울산광역시,울산,남구,지에스칼텍스(주)울산역주유소,울산 남구 산업로 677(삼산동),울산 남구 산업로 677,GS칼텍스,Y,Y,N,N,N
1696,울산광역시,울산,남구,동해주유소,울산 남구 두왕로 38 (선암동),울산 남구 두왕로 38 ,SK에너지,Y,Y,N,N,N
1697,울산광역시,울산,남구,광천오일뱅크,울산 남구 온산로 845 (두왕동),울산 남구 온산로 845 ,현대오일뱅크,N,Y,Y,N,N
1698,울산광역시,울산,남구,(주)투게더주유소,울산 남구 신화로 101 (야음동),울산 남구 신화로 101 ,SK에너지,N,Y,N,N,N
1699,울산광역시,울산,남구,지에스칼텍스(주)고속주유소,울산 남구 문수로 279,울산 남구 문수로 279,GS칼텍스,Y,Y,N,N,N
1700,울산광역시,울산,남구,고바우주유소,울산 남구 두왕로 244 (신정동),울산 남구 두왕로 244 ,S-OIL,Y,Y,N,N,N
1701,울산광역시,울산,남구,현대오일뱅크 동남주유소,울산 남구 수암로 96 (신정동),울산 남구 수암로 96 ,현대오일뱅크,N,Y,N,N,N
1702,울산광역시,울산,남구,(주)삼양주유소,울산 남구 장생포로 79 (여천동),울산 남구 장생포로 79 ,현대오일뱅크,N,Y,N,N,N
1703,울산광역시,울산,남구,GS칼텍스(주) 평창주유소,울산 남구 돋질로 297,울산 남구 돋질로 297,GS칼텍스,Y,Y,N,N,N
1704,울산광역시,울산,남구,지에스칼텍스(주)수정주유소,울산광역시 남구  두왕로 220 (신정동),울산광역시 남구  두왕로 220 ,GS칼텍스,N,Y,N,N,N
1705,울산광역시,울산,남구,SK에너지(주)월드컵주유소,울산 남구 문수로 93 (무거동),울산 남구 문수로 93 ,SK에너지,Y,Y,Y,N,N
1706,울산광역시,울산,남구,대양석유(주)돌고래주유소,울산 남구 돋질로 363,울산 남구 돋질로 363,SK에너지,Y,Y,N,N,N
1707,울산광역시,울산,남구,SK에너지(주)삼산제일주유소,울산 남구 화합로 228 (삼산동),울산 남구 화합로 228 ,SK에너지,Y,Y,Y,N,N
1708,울산광역시,울산,남구,SK에너지직영 남산주유소,울산 남구 남부순환도로 75 (옥동),울산 남구 남부순환도로 75 ,SK에너지,N,Y,N,N,N
1709,울산광역시,울산,남구,구도일주유소 옥동,울산 남구 문수로 308 (옥동),울산 남구 문수로 308 ,S-OIL,Y,Y,N,N,N
